group_id,is_keeper,file,viewUrl,size,modified,project,current_path
153,YES,872186923_51587340_0_0.pdf,https://drive.google.com/file/d/1ysU1pdZV1kOt0IIQl2-dCmLmDA6v1Cgo/view?usp=drivesdk,40547,2024-09-11T19:02:55.343Z,,NEW Properties /Titles Pulled 
153,no,872186923_51587340_0_0.pdf,https://drive.google.com/file/d/1xaSyzyCxD2hcB7tnWGeu-JnTXs2vKepv/view?usp=drivesdk,40547,2024-09-11T19:01:29Z,,NEW Properties /Titles Pulled 
154,YES,Rent Roll,https://docs.google.com/document/d/1yBNYNFPcvbzxjvGo9_5w8Cf2mkR_FD_DpxQyC0OX8Bk/edit?usp=drivesdk&ouid=112966636072631084810,2277,2024-08-03T11:42:42.817Z,,75 Marketing - Rent/9616 B 75 NW 
154,no,Rent Roll,https://docs.google.com/document/d/16yUhXvBEuEFODFqyJHjE-5Wz98U0YQ0eJFv8q_bK98M/edit?usp=drivesdk&ouid=112966636072631084810,2277,2024-08-03T11:20:08.348Z,,75 Marketing - Rent/9614 B 75 Ave NW
155,YES,dsc00704.jpg,https://drive.google.com/file/d/1G5mWcCJ4YSfEzrLu8dDHGKghOk9bwACg/view?usp=drivesdk,9649422,2024-08-03T11:42:30.800Z,,75 Marketing - Rent/9616 B 75 NW /Photos
155,no,dsc00704.jpg,https://drive.google.com/file/d/13Tnq6_Qjf_RXqlZH5jY1m_gXas1fgg04/view?usp=drivesdk,9649422,2024-08-03T11:39:42.189Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
155,no,dsc00704.jpg,https://drive.google.com/file/d/11aUW906ldM2Xg96ZDb-NYTAvlsk5zQwE/view?usp=drivesdk,9649422,2024-08-03T10:46:59.551Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
156,YES,dsc00703.jpg,https://drive.google.com/file/d/1Ay15TdU8OLI7fKvrk9hX1E4qrpTUEDST/view?usp=drivesdk,9572994,2024-08-03T11:42:28.339Z,,75 Marketing - Rent/9616 B 75 NW /Photos
156,no,dsc00703.jpg,https://drive.google.com/file/d/13gUjzNMsCa98F-4w4EoNqZthTAEYYr-4/view?usp=drivesdk,9572994,2024-08-03T11:41:00.607Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
156,no,dsc00703.jpg,https://drive.google.com/file/d/1KLXZ7mFhjJ1DiIgZNbX7cnzcrunW6QwA/view?usp=drivesdk,9572994,2024-08-03T10:46:57.159Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
157,YES,dsc00709.jpg,https://drive.google.com/file/d/14E7nj_d-2dMF7vPUjVa-5NHgtFo-WpuM/view?usp=drivesdk,9284542,2024-08-03T11:42:25.999Z,,75 Marketing - Rent/9616 B 75 NW /Photos
157,no,dsc00709.jpg,https://drive.google.com/file/d/1PhP7UZ8JRSTGxOO0P1JFFu5TWBx3e2MA/view?usp=drivesdk,9284542,2024-08-03T11:39:39.862Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
157,no,dsc00709.jpg,https://drive.google.com/file/d/105QiYjzzOgnrgnOiDJdHvMSPU5GErDpQ/view?usp=drivesdk,9284542,2024-08-03T10:46:54.724Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
158,YES,dsc00706.jpg,https://drive.google.com/file/d/1-ndk-ej1IPgnoGMJbtq1awLA1HcnUG5V/view?usp=drivesdk,8413349,2024-08-03T11:42:23.665Z,,75 Marketing - Rent/9616 B 75 NW /Photos
158,no,dsc00706.jpg,https://drive.google.com/file/d/1v0DpOdUmEE1re8YEYxm0b5qPnC_ZkrAj/view?usp=drivesdk,8413349,2024-08-03T11:39:37.505Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
158,no,dsc00706.jpg,https://drive.google.com/file/d/1RW_M3U5YIMHEa-2tFilO6caE-qSRE6pG/view?usp=drivesdk,8413349,2024-08-03T10:46:50.192Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
159,YES,dsc00702.jpg,https://drive.google.com/file/d/1DnwqVBDKPXx-LPUruRCgkYoEXw34_73E/view?usp=drivesdk,8252726,2024-08-03T11:42:21.291Z,,75 Marketing - Rent/9616 B 75 NW /Photos
159,no,dsc00702.jpg,https://drive.google.com/file/d/1AdqKlqkqs4YYiaoGOZnIG1aInoYSVsXt/view?usp=drivesdk,8252726,2024-08-03T11:40:53.036Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
159,no,dsc00702.jpg,https://drive.google.com/file/d/12V-1Q32EAQdVWV22HOU68656Vc7Sv9ua/view?usp=drivesdk,8252726,2024-08-03T10:46:47.826Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
160,YES,dsc00705.jpg,https://drive.google.com/file/d/18f3iYvoGxrM2gYdp3mdzVyI8hcDdvwiT/view?usp=drivesdk,7741308,2024-08-03T11:42:19.042Z,,75 Marketing - Rent/9616 B 75 NW /Photos
160,no,dsc00705.jpg,https://drive.google.com/file/d/1CHbQvy3Lh_mwtBOpgvYIcDc-OCBnG7T1/view?usp=drivesdk,7741308,2024-08-03T11:39:35.231Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
160,no,dsc00705.jpg,https://drive.google.com/file/d/1F4y_uTREMXBxYy9YGKoOPQZVlZMdXXxR/view?usp=drivesdk,7741308,2024-08-03T10:46:43.555Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
161,YES,dsc00707.jpg,https://drive.google.com/file/d/1UhI_4GyuXDgehv_uHHDihDDOd3HvvHjV/view?usp=drivesdk,5597332,2024-08-03T11:42:16.839Z,,75 Marketing - Rent/9616 B 75 NW /Photos
161,no,dsc00707.jpg,https://drive.google.com/file/d/1zpMIul5Mg8QBilucxf4VZrKXFzdksl1h/view?usp=drivesdk,5597332,2024-08-03T11:39:32.912Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
162,YES,dsc00708.jpg,https://drive.google.com/file/d/1NWBMO-qs40SIlOvVG_RMFuqrUEuQAs0F/view?usp=drivesdk,5555931,2024-08-03T11:42:14.605Z,,75 Marketing - Rent/9616 B 75 NW /Photos
162,no,dsc00708.jpg,https://drive.google.com/file/d/1Ga5q9VhFeidUMPa30HnfE0IVZbJIYDiF/view?usp=drivesdk,5555931,2024-08-03T11:39:30.866Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
163,YES,dsc01288.jpg,https://drive.google.com/file/d/1A3s2MCms4_ZhQpqdF6cJV8ioYgcZA1HE/view?usp=drivesdk,1970660,2024-08-03T11:42:12.683Z,,75 Marketing - Rent/9616 B 75 NW /Photos
163,no,dsc01288.jpg,https://drive.google.com/file/d/1WqolRiek4Elm_eNOG_AmVkUB4R0yxgWt/view?usp=drivesdk,1970660,2024-08-03T11:40:58.290Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
163,no,dsc01288.jpg,https://drive.google.com/file/d/1dZmsvRgPJcO2LFrDA6aaIiUKgXSlhzOF/view?usp=drivesdk,1970660,2024-08-03T10:45:51.789Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
164,YES,dsc01286.jpg,https://drive.google.com/file/d/1yfIDpvXsvHss0p_I-Z3fmJIG-18N_PCP/view?usp=drivesdk,1671105,2024-08-03T11:42:11.065Z,,75 Marketing - Rent/9616 B 75 NW /Photos
164,no,dsc01286.jpg,https://drive.google.com/file/d/1Z348l1aeV4ym8UYR6bh-9w9mTHiB_ayM/view?usp=drivesdk,1671105,2024-08-03T11:40:54.773Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
164,no,dsc01286.jpg,https://drive.google.com/file/d/1y6pjSNfB1r4B_BWjlmcIlaM2iJmkzqM5/view?usp=drivesdk,1671105,2024-08-03T10:45:48.272Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
165,YES,dsc01287.jpg,https://drive.google.com/file/d/1_0jzVCM5jPOfrYuIfJdyFuOUnc6K2F7m/view?usp=drivesdk,1932702,2024-08-03T11:42:09.379Z,,75 Marketing - Rent/9616 B 75 NW /Photos
165,no,dsc01287.jpg,https://drive.google.com/file/d/1ckY2niMCJtIv6Rexf3XjApLOoX25HI4G/view?usp=drivesdk,1932702,2024-08-03T11:40:56.407Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
165,no,dsc01287.jpg,https://drive.google.com/file/d/1seObSGLCZ8U_YyX4VT8NW0UbPqciWp29/view?usp=drivesdk,1932702,2024-08-03T10:45:50.170Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
166,YES,dsc00730_hdr.jpg,https://drive.google.com/file/d/1kFcCD9U_OCawVpeYaL5rYZufQ6g-PPHz/view?usp=drivesdk,4423577,2024-08-03T11:39:28.770Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
166,no,dsc00730_hdr.jpg,https://drive.google.com/file/d/1VdBVENhZmKzFr_jMh7hu41bFT8PTqPeW/view?usp=drivesdk,4423577,2024-08-03T11:38:15.583Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
167,YES,dsc00967.jpg,https://drive.google.com/file/d/1F70L962uYGNFznZZ1bkCywjSEEPKhPna/view?usp=drivesdk,6911426,2024-08-03T11:32:56.980Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
167,no,dsc00967.jpg,https://drive.google.com/file/d/1UavrTI_pzmlCCx2L2daMPOYI31E1b0Ay/view?usp=drivesdk,6911426,2024-08-03T11:27:00.603Z,,75 Marketing - Rent/9616 B 75 NW /Photos
167,no,dsc00967.jpg,https://drive.google.com/file/d/1M7fF_bHpW0YMMb-l2eA9eN9uxVaYd23i/view?usp=drivesdk,6911426,2024-08-03T10:46:39.393Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
168,YES,dsc00954.jpg,https://drive.google.com/file/d/1Sb05b5yJn0-uq2vX2slrb6yBsEW2Z2Ns/view?usp=drivesdk,5499094,2024-08-03T11:32:55.001Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
168,no,dsc00954.jpg,https://drive.google.com/file/d/112FOI9dJ0glbg2FaEN7G-AiEDy8WSthu/view?usp=drivesdk,5499094,2024-08-03T11:26:56.382Z,,75 Marketing - Rent/9616 B 75 NW /Photos
168,no,dsc00954.jpg,https://drive.google.com/file/d/17Z6LdABLsm06i61xYSP9c4xgxoZh80S1/view?usp=drivesdk,5499094,2024-08-03T10:46:26.077Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
169,YES,dsc00922.jpg,https://drive.google.com/file/d/153k3BSo8BdanQ14OAMybqfkEi2-3e7vO/view?usp=drivesdk,5138019,2024-08-03T11:32:52.868Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
169,no,dsc00922.jpg,https://drive.google.com/file/d/1PoERCcu792QFnEQJqGkws6o-LpD3NvBA/view?usp=drivesdk,5138019,2024-08-03T11:26:54.576Z,,75 Marketing - Rent/9616 B 75 NW /Photos
169,no,dsc00922.jpg,https://drive.google.com/file/d/1Wd8VhCv645Rnhh3ZADWLLvMU5EkwOsDw/view?usp=drivesdk,5138019,2024-08-03T10:46:15.648Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
170,YES,dsc00960.jpg,https://drive.google.com/file/d/1xRAMreUIhuLzhlUIMZ4qBwlfOEv16XDI/view?usp=drivesdk,5109135,2024-08-03T11:32:50.929Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
170,no,dsc00960.jpg,https://drive.google.com/file/d/1JgCvS3-6K3mz_llj2w44HV59dA6jgThe/view?usp=drivesdk,5109135,2024-08-03T11:26:52.529Z,,75 Marketing - Rent/9616 B 75 NW /Photos
170,no,dsc00960.jpg,https://drive.google.com/file/d/1-ynTOLtrEGFdKqaV2xCMoYRiBAgyiL_W/view?usp=drivesdk,5109135,2024-08-03T10:46:09.521Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
171,YES,dsc00956.jpg,https://drive.google.com/file/d/1rW3elJ1lTTJZZIkl4R0iUxYk_7PuoHx5/view?usp=drivesdk,5061692,2024-08-03T11:32:48.940Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
171,no,dsc00956.jpg,https://drive.google.com/file/d/1X8bEc9z-mwNFiTBLrv0cxfYW7e4unF3j/view?usp=drivesdk,5061692,2024-08-03T11:26:50.449Z,,75 Marketing - Rent/9616 B 75 NW /Photos
172,YES,dsc00948.jpg,https://drive.google.com/file/d/1KIW0vhWjMkVWTBhUcWBv_dcU53LCV5w2/view?usp=drivesdk,4977060,2024-08-03T11:32:47.005Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
172,no,dsc00948.jpg,https://drive.google.com/file/d/1awj0u1JtlyKjM6EgcDOqt380FzIICKgM/view?usp=drivesdk,4977060,2024-08-03T11:26:48.401Z,,75 Marketing - Rent/9616 B 75 NW /Photos
172,no,dsc00948.jpg,https://drive.google.com/file/d/15m9ZxGu8Nar6_VVvZ5yW2cafwiLcXjdV/view?usp=drivesdk,4977060,2024-08-03T10:45:55.436Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
173,YES,dsc00923.jpg,https://drive.google.com/file/d/1l3hE-1wClBewI7ATOH_LvswlmQygSaYH/view?usp=drivesdk,4617952,2024-08-03T11:32:44.894Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
173,no,dsc00923.jpg,https://drive.google.com/file/d/1-_3XUUH5dZVBv3SY4ZB2yTcL8nSJCeiu/view?usp=drivesdk,4617952,2024-08-03T11:26:46.420Z,,75 Marketing - Rent/9616 B 75 NW /Photos
173,no,dsc00923.jpg,https://drive.google.com/file/d/1VH9ed5DkIenKPolGdo_YtoYo-fPELhDg/view?usp=drivesdk,4617952,2024-08-03T10:45:01.713Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
174,YES,dsc00933.jpg,https://drive.google.com/file/d/1zBwrduvfkjQRqrkw8uqqzM7YOcTpkO7C/view?usp=drivesdk,4468567,2024-08-03T11:32:42.956Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
174,no,dsc00933.jpg,https://drive.google.com/file/d/1uVh6sv-BILgpQvDPhKshWaEvukAGIsHr/view?usp=drivesdk,4468567,2024-08-03T11:26:44.285Z,,75 Marketing - Rent/9616 B 75 NW /Photos
174,no,dsc00933.jpg,https://drive.google.com/file/d/1BKKiLTXwbYDkotHiNfLxRxa7KgqMP0hi/view?usp=drivesdk,4468567,2024-08-03T10:44:57.981Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
175,YES,dsc00938.jpg,https://drive.google.com/file/d/1EZSqz8FBAw_aYHS1wrbC7cvc1J5FSvJH/view?usp=drivesdk,4000487,2024-08-03T11:32:40.992Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
175,no,dsc00938.jpg,https://drive.google.com/file/d/1QxfvEktKCb1Lbij8GLxlOeArhWyMRHXb/view?usp=drivesdk,4000487,2024-08-03T11:26:42.460Z,,75 Marketing - Rent/9616 B 75 NW /Photos
176,YES,dsc00952.jpg,https://drive.google.com/file/d/1gwiu26f9PcDRz6iepJ_uq7yYHbokZ3sw/view?usp=drivesdk,3863894,2024-08-03T11:32:39.003Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
176,no,dsc00952.jpg,https://drive.google.com/file/d/1N-N3TWA3eTqoKfMMOs-VRPliG4R0hQq8/view?usp=drivesdk,3863894,2024-08-03T11:26:40.479Z,,75 Marketing - Rent/9616 B 75 NW /Photos
176,no,dsc00952.jpg,https://drive.google.com/file/d/1C4Db6Tk_TpiOIuRfy40uHoCVwVtXcqd2/view?usp=drivesdk,3863894,2024-08-03T10:44:44.435Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
177,YES,dsc00974.jpg,https://drive.google.com/file/d/1Yx2FKJ67T0PeNxyw6t5VCW7AvwkPSjhc/view?usp=drivesdk,3621301,2024-08-03T11:32:36.849Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
177,no,dsc00974.jpg,https://drive.google.com/file/d/1F-7J5yXiwKEXJ0nB2IKIzUjag_XeXchg/view?usp=drivesdk,3621301,2024-08-03T10:44:32.594Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
178,YES,dsc00951.jpg,https://drive.google.com/file/d/1GL5BzWGlq4FSHHFhm3vWYLgqOpc6OOOE/view?usp=drivesdk,3485656,2024-08-03T11:32:34.915Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
178,no,dsc00951.jpg,https://drive.google.com/file/d/144KBf11rN6I2GKyeCJMBRFV2mUoqR8JC/view?usp=drivesdk,3485656,2024-08-03T11:26:38.441Z,,75 Marketing - Rent/9616 B 75 NW /Photos
178,no,dsc00951.jpg,https://drive.google.com/file/d/1blYh_Sod819N6uDsUX4OUjjgHcj1Xeve/view?usp=drivesdk,3485656,2024-08-03T10:44:23.253Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
179,YES,dsc00921.jpg,https://drive.google.com/file/d/1tbVqWctGX5xwp9-0sUOstEXHTBXxOm6-/view?usp=drivesdk,3358170,2024-08-03T11:32:33.024Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
179,no,dsc00921.jpg,https://drive.google.com/file/d/1KI_fv9VWHaOqqua-HchVlKHdYSMVCXHR/view?usp=drivesdk,3358170,2024-08-03T11:26:36.447Z,,75 Marketing - Rent/9616 B 75 NW /Photos
179,no,dsc00921.jpg,https://drive.google.com/file/d/1AzQIcRxK1xLWgJ-vsnjAYWajEH-9TzS6/view?usp=drivesdk,3358170,2024-08-03T10:44:21.407Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
180,YES,dsc00925.jpg,https://drive.google.com/file/d/1Y5JDtcYs6-wGu5d4KAwSuA11uCLjYelL/view?usp=drivesdk,3010469,2024-08-03T11:32:31.205Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
180,no,dsc00925.jpg,https://drive.google.com/file/d/1Ix82ik2kX8xEEzfC8YoQbeM-7ZULZkec/view?usp=drivesdk,3010469,2024-08-03T11:26:34.470Z,,75 Marketing - Rent/9616 B 75 NW /Photos
180,no,dsc00925.jpg,https://drive.google.com/file/d/1OqmFIaNZ_GOUg_7iGYCE0pH4qdLsVr4s/view?usp=drivesdk,3010469,2024-08-03T10:44:17.608Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
181,YES,dsc00936.jpg,https://drive.google.com/file/d/15G0xY3Hpv_568UOV2osOt7woavjyvOm1/view?usp=drivesdk,2942172,2024-08-03T11:32:29.330Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
181,no,dsc00936.jpg,https://drive.google.com/file/d/1-Mh_eCQR8h6Ru-Pv0Hj0gyvs2_sFZdNP/view?usp=drivesdk,2942172,2024-08-03T11:26:32.567Z,,75 Marketing - Rent/9616 B 75 NW /Photos
181,no,dsc00936.jpg,https://drive.google.com/file/d/1tSBsEo_G_mYh5ApsrsgSMAbL9l9s--MA/view?usp=drivesdk,2942172,2024-08-03T10:44:34.517Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
182,YES,dsc00939.jpg,https://drive.google.com/file/d/1GBdKXtMl9uRYiQTtMaSePQrbHsYBCvtl/view?usp=drivesdk,2782759,2024-08-03T11:32:27.424Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
182,no,dsc00939.jpg,https://drive.google.com/file/d/1rrDzAlbEaq10gWV-tc8ViHmmfGiHFb0a/view?usp=drivesdk,2782759,2024-08-03T11:26:30.692Z,,75 Marketing - Rent/9616 B 75 NW /Photos
182,no,dsc00939.jpg,https://drive.google.com/file/d/1iACatY5d0o9LWtVo-2sMQu_NTU4ip53b/view?usp=drivesdk,2782759,2024-08-03T10:44:10.806Z,9616 75,75 Marketing - Rent/9616 75 Ave NW/Photos
183,YES,dsc00926.jpg,https://drive.google.com/file/d/1yGKCz1-Kx3OsKAqz6rGfrN6FNcsBaxyE/view?usp=drivesdk,2451822,2024-08-03T11:32:25.418Z,,75 Marketing - Rent/9614 B 75 Ave NW/Photos
183,no,dsc00926.jpg,https://drive.google.com/file/d/14nLFkprCg6vkT3lgUCUWORHUntyrrZUA/view?usp=drivesdk,2451822,2024-08-03T11:26:28.699Z,,75 Marketing - Rent/9616 B 75 NW /Photos
184,YES,Floor plan.PNG,https://drive.google.com/file/d/126Ks5T3QCYZcOscBjsqs2WaNBXQ1LYoa/view?usp=drivesdk,505853,2024-08-03T11:25:37.300Z,,75 Marketing - Rent/9616 B 75 NW 
184,no,Floor plan.PNG,https://drive.google.com/file/d/1COm3jwXFY46f6B6V04Zd9mgEUuuIg0ut/view?usp=drivesdk,505853,2024-08-03T11:20:44.957Z,,75 Marketing - Rent/9614 B 75 Ave NW
185,YES,9115 150 St NW - Deal Breakdown Calculator.numbers,https://drive.google.com/file/d/16-4gRgVjv4e86VPAmfwnO4JnVty3mYGD/view?usp=drivesdk,884617,2024-07-30T16:32:32Z,9115 150,Flip Info/Flip Calculaytor & Formulas 
185,no,9115 150 St NW - Deal Breakdown Calculator.numbers,https://drive.google.com/file/d/1HU-x5twGu8ll0MG8LMdFJ4A87FK2Y4XT/view?usp=drivesdk,884617,2024-07-30T16:32:32.354Z,9115 150,(root)
186,YES,Condition Wavier.pdf,https://drive.google.com/file/d/13R5Qa0CT3SwMJ-IITJNYvWQ7t27ikaIm/view?usp=drivesdk,83535,2024-05-31T16:10:15.974Z,,Blank Purchase Contracts 
186,no,Condition Wavier.pdf,https://drive.google.com/file/d/1jSFm0c1O5vqybYnnrlKGv4IUi6qkRxxZ/view?usp=drivesdk,83535,2024-04-28T00:09:55.645Z,,Blank Purchase Contracts 
187,YES,IMG_3048.HEIC,https://drive.google.com/file/d/1o7kh8BlagVihoQEMUw6_DOCVhMIR484z/view?usp=drivesdk,3508588,2024-05-18T21:31:04.527Z,,Personal /CR/Mexico-Puerto Escondido/ZAPTA - Photos
187,no,IMG_3048.HEIC,https://drive.google.com/file/d/1ihtXjqxQzdsioDdGwXqpJgJG_2Uo0oXU/view?usp=drivesdk,3508588,2024-05-18T19:43:42.799Z,,Personal /CR/Mexico-Puerto Escondido/ZAPTA - Photos
188,YES,Screenshot 2024-05-18 105141.png,https://drive.google.com/file/d/1vtF-G8t7xVilhrX45MZ0lKqOu27v7PoK/view?usp=drivesdk,1153343,2024-05-18T16:51:41Z,,Personal /CR/Mexico-Puerto Escondido/ZAPTA - Photos
188,no,Screenshot 2024-05-18 105141.png,https://drive.google.com/file/d/1z7_KJVaMhDCdsxyv8gtVpd2-Sfgm3OoJ/view?usp=drivesdk,1153343,2024-05-18T16:51:41Z,,Personal /CR/Mexico-Puerto Escondido/ZAPTA - Photos
189,YES,Screenshot 2024-05-18 105115.png,https://drive.google.com/file/d/1oug7W1ZQlgpHuOzF9rhWinBmdVkOK3RD/view?usp=drivesdk,2543980,2024-05-18T16:51:15Z,,Personal /CR/Mexico-Puerto Escondido/ZAPTA - Photos
189,no,Screenshot 2024-05-18 105115.png,https://drive.google.com/file/d/1_CO2kj_h46dl64UgdVqjN44N5oN0DOvy/view?usp=drivesdk,2543980,2024-05-18T16:51:15Z,,Personal /CR/Mexico-Puerto Escondido/ZAPTA - Photos
190,YES,JVA-Full-Version-with-Schedule-B.pdf,https://drive.google.com/file/d/1UZjWsV3ssOJSfJeV9-9MPe0kBJtnMJjw/view?usp=drivesdk,523740,2024-05-15T21:19:38Z,,Blank Purchase Contracts /Seller Financing Offers 
190,no,JVA-Full-Version-with-Schedule-B.pdf,https://drive.google.com/file/d/1S-KEfAG1CEIQ3mp1L-pdlzB4xJZGjXQF/view?usp=drivesdk,523740,2023-10-20T19:58:46Z,,CORPORATION/2024 Tax Info/Sold Houses/Viking 
190,no,JVA-Full-Version-with-Schedule-B.pdf,https://drive.google.com/file/d/1fUkf0rpuKQUdLTR07l6iTneGev9NXziy/view?usp=drivesdk,523740,2023-10-20T19:58:46Z,,Blank Purchase Contracts 
191,YES,DONE-Different-techniques-AFS-VTB-RTO-1.pdf,https://drive.google.com/file/d/1KJmRwduN7w-_MklmArQra0SjPmmZ_3sA/view?usp=drivesdk,162552,2024-05-15T21:18:20Z,,Blank Purchase Contracts /Seller Financing Offers 
191,no,DONE-Different-techniques-AFS-VTB-RTO-1.pdf,https://drive.google.com/file/d/1HANvp_9maLeYi0TC9oeijwRjY9P9ANSc/view?usp=drivesdk,162552,2024-01-25T20:52:12Z,,John Downloads
192,YES,DONE-Definitions-and-Explanations-of-Seller-Financing-Terms-1.pdf,https://drive.google.com/file/d/1Zd8X6HmevbNeMezs1qO0xEYgIiCpbIF5/view?usp=drivesdk,220612,2024-05-15T21:17:53Z,,Blank Purchase Contracts /Seller Financing Offers 
192,no,DONE-Definitions-and-Explanations-of-Seller-Financing-Terms-1.pdf,https://drive.google.com/file/d/1D3JvdmioVGtDhATgi_fAtUlQQVm1raP7/view?usp=drivesdk,220612,2024-01-25T20:45:09Z,,John Downloads
193,YES,e53d977e-f104-47d8-a7ed-c4828dc6c413.mp4,https://drive.google.com/file/d/12rhNbgYgFk758gnzYY-xieWCiYhHxq5k/view?usp=drivesdk,2045913,2024-05-06T19:08:48.217Z,,Personal /CR/Mexico-Puerto Escondido/Puerto Escondido Clips 
193,no,e53d977e-f104-47d8-a7ed-c4828dc6c413.mp4,https://drive.google.com/file/d/17iJo9WwXgynsR4sJSxH7ut14dACcxvh5/view?usp=drivesdk,2045913,2024-05-06T19:08:46.248Z,,Personal /CR/Mexico-Puerto Escondido/Puerto Escondido Clips 
194,YES,April Invoice for Sunni.pdf,https://drive.google.com/file/d/14dM0OTaDtX3E4bm4EEfalYD_5znHNzXy/view?usp=drivesdk,41930,2024-05-02T04:22:40Z,,Invoices 
194,no,April Invoice for Sunni.pdf,https://drive.google.com/file/d/1l--0m-ZElF4XeWbhlnleuWiBw3qxqZbe/view?usp=drivesdk,41930,2024-05-02T04:22:40Z,,Invoices 
195,YES,192138744004_49607021_0_0.pdf,https://drive.google.com/file/d/15PXu0ROEAcAjyng7U8jnt7nemfZRZ3ni/view?usp=drivesdk,40167,2024-04-27T23:58:16Z,,NEW Properties /Titles Pulled 
195,no,192138744004_49607021_0_0.pdf,https://drive.google.com/file/d/1xFd7quWwkADkZiLcmR2JGtazU9UWRJXW/view?usp=drivesdk,40167,2024-01-31T20:53:12Z,,NEW Properties /Titles Pulled 
195,no,192138744004_49607021_0_0.pdf,https://drive.google.com/file/d/1t8DRflf-F8p3s0y12D41tHackOqir7wl/view?usp=drivesdk,40167,2024-01-31T20:53:12Z,,NEW Properties /Titles Pulled 
195,no,192138744004_49607021_0_0.pdf,https://drive.google.com/file/d/1bf-Sq49Wp_iaps_3Za26qRdIIEfQoUtm/view?usp=drivesdk,40167,2024-01-31T20:53:12Z,,NEW Properties /Titles Pulled 
196,YES,142064110001_49605321_0_0.pdf,https://drive.google.com/file/d/1TXBzn_u-Ep1GJDSzWxeHX0QEs8wksWoV/view?usp=drivesdk,42036,2024-04-27T23:54:12Z,,NEW Properties /Titles Pulled 
196,no,142064110001_49605321_0_0.pdf,https://drive.google.com/file/d/18PtCGqzU8rvyw8O6r6er6ROGvQZqa9z0/view?usp=drivesdk,42036,2024-01-31T20:29:12Z,,NEW Properties /Titles Pulled 
196,no,142064110001_49605321_0_0.pdf,https://drive.google.com/file/d/1yFALfPfVf2oUn4bwZ0EROvji635w3jzx/view?usp=drivesdk,42036,2024-01-31T20:29:12Z,,NEW Properties /Titles Pulled 
196,no,142064110001_49605321_0_0.pdf,https://drive.google.com/file/d/1SOFz2MO2DUClzsO9YofGb2p6l3Au7nbw/view?usp=drivesdk,42036,2024-01-31T20:29:12Z,,NEW Properties /Titles Pulled 
